transaction_id,vehicle_id,vehicle_type,passage_time,lane_number,axle_count,toll_amount,currency,tag_status,vehicle_color,vehicle_make,vehicle_model,passage_status,gantry_id,tag_read_time,plate_captured,image_quality,weather_condition,speed_kmph,over_speed_flag
T100883,KA76AB3553,Car,2025-06-27 06:01:52,3,5,3.64,AUD,Expired,White,Ford,Altroz,Completed,G2,2025-06-27 06:01:57,Yes,Dark,Rainy,84,No
T100884,KA27AB3831,SUV,2025-06-27 06:00:00,4,5,4.14,AUD,Valid,Grey,Honda,i20,Retry,G3,2025-06-27 06:00:01,No,Blur,Cloudy,49,Yes
T100885,KA42AB3243,SUV,2025-06-27 06:00:44,4,2,2.91,AUD,Pending,White,Honda,ModelX,Completed,G1,2025-06-27 06:00:48,No,Dark,Foggy,83,No
T100886,KA87AB6513,Bike,2025-06-27 06:01:49,2,5,11.43,AUD,Pending,White,Toyota,i20,Retry,G2,2025-06-27 06:01:53,Yes,Blur,Rainy,78,Yes
T100887,KA39AB8140,SUV,2025-06-27 06:00:21,1,2,19.93,AUD,Pending,White,Honda,Civic,Retry,G2,2025-06-27 06:00:26,No,Dark,Foggy,102,No
T100888,KA37AB8516,Car,2025-06-27 06:01:55,2,4,6.77,AUD,Pending,Black,Honda,i20,Failed,G2,2025-06-27 06:01:58,No,Dark,Sunny,105,No
T100889,KA41AB8033,SUV,2025-06-27 06:00:24,2,4,5.63,AUD,Valid,White,Toyota,Figo,Completed,G1,2025-06-27 06:00:26,Yes,Dark,Cloudy,98,No
T100890,KA54AB6868,Car,2025-06-27 06:00:19,3,3,13.37,AUD,Expired,White,Honda,Figo,Failed,G2,2025-06-27 06:00:21,No,Dark,Sunny,28,No
T100891,KA70AB2638,SUV,2025-06-27 06:00:55,1,2,16.64,AUD,Valid,Grey,Toyota,ModelX,Failed,G1,2025-06-27 06:00:58,No,Blur,Rainy,62,No
T100892,KA61AB5157,Bike,2025-06-27 06:01:10,1,5,3.4,AUD,Pending,White,Ford,Altroz,Retry,G1,2025-06-27 06:01:14,Yes,Good,Cloudy,97,No
T100893,KA83AB9880,Truck,2025-06-27 06:02:01,1,4,13.49,AUD,Expired,Blue,Ford,Figo,Retry,G2,2025-06-27 06:02:06,Yes,Dark,Cloudy,59,No
T100894,KA01AB4402,Car,2025-06-27 06:00:48,4,3,5.81,AUD,Expired,Black,Honda,i20,Retry,G3,2025-06-27 06:00:51,No,Blur,Foggy,45,Yes
T100895,KA68AB2736,SUV,2025-06-27 06:00:42,4,5,17.92,AUD,Expired,White,Hyundai,Figo,Completed,G2,2025-06-27 06:00:43,No,Good,Rainy,62,Yes
T100896,KA07AB8716,Truck,2025-06-27 06:00:10,2,4,10.86,AUD,Pending,Blue,Ford,Altroz,Retry,G2,2025-06-27 06:00:13,Yes,Blur,Foggy,84,No
T100897,KA96AB4677,SUV,2025-06-27 06:00:57,4,4,3.73,AUD,Pending,Black,Toyota,i20,Retry,G1,2025-06-27 06:01:01,Yes,Glare,Sunny,62,No
T100898,KA03AB3902,Truck,2025-06-27 06:00:10,1,2,16.12,AUD,Expired,Grey,Tata,Civic,Completed,G1,2025-06-27 06:00:12,Yes,Glare,Foggy,92,No
T100899,KA96AB3342,SUV,2025-06-27 06:02:55,4,5,7.21,AUD,Expired,Blue,Honda,Figo,Failed,G1,2025-06-27 06:02:59,No,Dark,Sunny,99,No
T100900,KA57AB8504,Truck,2025-06-27 06:00:00,2,3,8.37,AUD,Expired,White,Hyundai,i20,Retry,G2,2025-06-27 06:00:01,Yes,Blur,Sunny,75,Yes
T100901,KA97AB4668,Truck,2025-06-27 06:00:56,3,5,2.86,AUD,Expired,Blue,Toyota,ModelX,Completed,G2,2025-06-27 06:00:58,No,Glare,Cloudy,85,Yes
T100902,KA16AB9587,Bus,2025-06-27 06:00:21,2,2,15.38,AUD,Pending,Black,Hyundai,Figo,Retry,G1,2025-06-27 06:00:26,Yes,Glare,Sunny,106,Yes
T100903,KA45AB3841,Car,2025-06-27 06:02:09,2,2,10.01,AUD,Pending,Blue,Hyundai,i20,Completed,G1,2025-06-27 06:02:13,Yes,Glare,Foggy,102,No
T100904,KA80AB3279,Car,2025-06-27 06:00:15,4,5,12.83,AUD,Valid,Blue,Toyota,ModelX,Completed,G1,2025-06-27 06:00:17,No,Glare,Sunny,35,No
T100905,KA85AB6766,Bike,2025-06-27 06:00:53,1,5,6.21,AUD,Expired,White,Toyota,Altroz,Completed,G1,2025-06-27 06:00:55,No,Blur,Cloudy,91,No
T100906,KA25AB4411,Car,2025-06-27 06:00:01,1,4,2.63,AUD,Pending,Grey,Toyota,Figo,Retry,G1,2025-06-27 06:00:02,No,Glare,Foggy,95,No
T100907,KA50AB4100,Bike,2025-06-27 06:00:01,1,3,7.33,AUD,Valid,Grey,Honda,Altroz,Completed,G2,2025-06-27 06:00:06,Yes,Good,Foggy,23,No
T100908,KA18AB6904,Truck,2025-06-27 06:00:26,4,2,6.81,AUD,Pending,White,Ford,Figo,Retry,G3,2025-06-27 06:00:27,Yes,Glare,Foggy,119,No
T100909,KA60AB4500,Bus,2025-06-27 06:01:31,4,4,9.7,AUD,Valid,Red,Hyundai,i20,Retry,G1,2025-06-27 06:01:35,Yes,Glare,Foggy,29,Yes
T100910,KA71AB8697,SUV,2025-06-27 06:01:27,2,5,16.57,AUD,Valid,Blue,Hyundai,i20,Failed,G2,2025-06-27 06:01:31,Yes,Blur,Cloudy,94,No
T100911,KA80AB1581,Bus,2025-06-27 06:00:29,3,5,8.39,AUD,Valid,Black,Honda,Altroz,Failed,G1,2025-06-27 06:00:32,No,Glare,Cloudy,67,No
T100912,KA56AB4306,Bus,2025-06-27 06:00:50,2,3,6.5,AUD,Expired,White,Tata,ModelX,Failed,G1,2025-06-27 06:00:53,No,Glare,Rainy,77,Yes
T100913,KA30AB9159,Bike,2025-06-27 06:00:05,1,2,14.67,AUD,Expired,Grey,Tata,ModelX,Completed,G3,2025-06-27 06:00:07,Yes,Glare,Rainy,84,No
T100914,KA17AB8005,Truck,2025-06-27 06:01:02,1,2,11.36,AUD,Pending,Grey,Tata,Figo,Failed,G1,2025-06-27 06:01:07,No,Good,Rainy,75,Yes
T100915,KA75AB8235,Car,2025-06-27 06:00:15,2,5,3.46,AUD,Valid,Blue,Honda,ModelX,Completed,G1,2025-06-27 06:00:17,No,Dark,Foggy,83,No
T100916,KA18AB4583,Car,2025-06-27 06:00:45,3,5,8.62,AUD,Valid,Red,Tata,Altroz,Completed,G2,2025-06-27 06:00:49,Yes,Glare,Rainy,88,No
T100917,KA37AB3004,Bike,2025-06-27 06:01:56,2,3,14.13,AUD,Pending,White,Ford,Figo,Failed,G2,2025-06-27 06:02:00,Yes,Good,Foggy,26,No
T100918,KA68AB9937,Truck,2025-06-27 06:00:18,2,2,11.94,AUD,Expired,Black,Toyota,Altroz,Completed,G3,2025-06-27 06:00:21,Yes,Blur,Sunny,111,Yes
T100919,KA48AB5265,SUV,2025-06-27 06:00:18,2,3,12.93,AUD,Pending,Blue,Toyota,ModelX,Retry,G3,2025-06-27 06:00:19,Yes,Good,Sunny,91,No
T100920,KA75AB8183,Car,2025-06-27 06:00:42,3,2,16.47,AUD,Pending,Black,Honda,Altroz,Failed,G1,2025-06-27 06:00:45,Yes,Glare,Foggy,106,Yes
T100921,KA81AB5339,SUV,2025-06-27 06:00:44,1,5,9.85,AUD,Expired,White,Hyundai,ModelX,Failed,G2,2025-06-27 06:00:47,No,Blur,Sunny,107,No
T100922,KA98AB9794,Truck,2025-06-27 06:00:43,3,5,13.98,AUD,Pending,White,Honda,Figo,Failed,G2,2025-06-27 06:00:47,No,Glare,Sunny,34,Yes
T100923,KA57AB9761,SUV,2025-06-27 06:01:19,2,5,14.47,AUD,Valid,Black,Ford,Altroz,Completed,G3,2025-06-27 06:01:21,No,Dark,Foggy,76,Yes
T100924,KA16AB2183,Car,2025-06-27 06:00:00,2,5,10.22,AUD,Valid,Black,Hyundai,i20,Completed,G2,2025-06-27 06:00:05,No,Glare,Rainy,75,No
T100925,KA13AB7450,Bike,2025-06-27 06:02:50,1,3,19.8,AUD,Valid,Grey,Ford,ModelX,Completed,G2,2025-06-27 06:02:51,No,Good,Foggy,71,Yes
T100926,KA19AB3690,SUV,2025-06-27 06:00:00,1,2,10.34,AUD,Expired,Red,Ford,Altroz,Retry,G2,2025-06-27 06:00:01,No,Dark,Sunny,102,Yes
T100927,KA43AB2295,Truck,2025-06-27 06:00:00,1,5,7.96,AUD,Valid,Black,Hyundai,i20,Failed,G1,2025-06-27 06:00:02,No,Good,Sunny,111,No
T100928,KA99AB7745,Car,2025-06-27 06:00:17,1,5,3.67,AUD,Expired,White,Toyota,Altroz,Completed,G1,2025-06-27 06:00:21,No,Good,Cloudy,54,Yes
T100929,KA43AB9210,SUV,2025-06-27 06:01:29,4,4,8.09,AUD,Expired,White,Honda,Civic,Retry,G2,2025-06-27 06:01:30,Yes,Dark,Rainy,94,No
T100930,KA02AB4172,Car,2025-06-27 06:00:06,3,3,4.44,AUD,Expired,Blue,Hyundai,Altroz,Failed,G3,2025-06-27 06:00:11,Yes,Blur,Cloudy,59,Yes
T100931,KA75AB1940,Car,2025-06-27 06:01:11,1,2,18.32,AUD,Valid,Grey,Ford,ModelX,Retry,G3,2025-06-27 06:01:16,No,Glare,Foggy,46,No
T100932,KA01AB2634,SUV,2025-06-27 06:03:13,1,2,8.32,AUD,Valid,Grey,Hyundai,Altroz,Retry,G2,2025-06-27 06:03:18,Yes,Dark,Sunny,21,Yes
T100933,KA20AB3154,Bus,2025-06-27 06:02:03,2,5,12.65,AUD,Valid,Red,Hyundai,Altroz,Retry,G1,2025-06-27 06:02:08,No,Glare,Sunny,83,Yes
T100934,KA80AB6703,Car,2025-06-27 06:00:58,2,3,6.31,AUD,Expired,White,Hyundai,Altroz,Failed,G1,2025-06-27 06:00:59,Yes,Glare,Cloudy,76,No
T100935,KA69AB4839,Bus,2025-06-27 06:00:38,4,3,12.29,AUD,Valid,Grey,Honda,Civic,Retry,G1,2025-06-27 06:00:40,Yes,Good,Rainy,68,Yes
T100936,KA26AB8212,SUV,2025-06-27 06:01:06,3,5,4.31,AUD,Pending,Red,Toyota,Civic,Failed,G3,2025-06-27 06:01:07,No,Dark,Cloudy,43,Yes
T100937,KA80AB2817,Bus,2025-06-27 06:00:08,2,4,11.01,AUD,Pending,Red,Honda,Altroz,Failed,G1,2025-06-27 06:00:13,No,Good,Sunny,115,No
T100938,KA91AB5775,Car,2025-06-27 06:02:07,1,2,15.1,AUD,Expired,Black,Tata,Figo,Completed,G3,2025-06-27 06:02:10,No,Dark,Rainy,110,Yes
T100939,KA22AB3728,Car,2025-06-27 06:00:39,3,4,8.1,AUD,Pending,Blue,Honda,Figo,Failed,G2,2025-06-27 06:00:43,Yes,Good,Rainy,56,Yes
T100940,KA14AB9697,Truck,2025-06-27 06:02:47,4,4,15.29,AUD,Expired,White,Toyota,ModelX,Completed,G1,2025-06-27 06:02:52,Yes,Good,Rainy,75,Yes
T100941,KA87AB5754,Bus,2025-06-27 06:02:21,4,4,13.81,AUD,Valid,White,Toyota,Altroz,Completed,G2,2025-06-27 06:02:23,Yes,Dark,Rainy,37,Yes
T100942,KA97AB8970,SUV,2025-06-27 06:00:00,2,3,7.77,AUD,Pending,Black,Toyota,Figo,Failed,G1,2025-06-27 06:00:05,No,Good,Sunny,97,No
T100943,KA18AB6884,Truck,2025-06-27 06:00:00,2,5,10.91,AUD,Pending,Blue,Tata,i20,Retry,G2,2025-06-27 06:00:04,Yes,Good,Sunny,99,No
T100944,KA09AB1916,Bus,2025-06-27 06:05:15,1,2,16.49,AUD,Pending,Blue,Honda,Figo,Completed,G1,2025-06-27 06:05:17,No,Dark,Foggy,90,No
T100945,KA09AB8346,Bus,2025-06-27 06:00:34,2,5,5.62,AUD,Expired,Grey,Hyundai,i20,Failed,G1,2025-06-27 06:00:38,No,Glare,Rainy,56,No
T100946,KA95AB2093,SUV,2025-06-27 06:00:09,3,5,7.24,AUD,Pending,Red,Ford,Figo,Failed,G2,2025-06-27 06:00:10,Yes,Dark,Sunny,97,Yes
T100947,KA10AB2060,Truck,2025-06-27 06:00:31,4,4,11.05,AUD,Valid,Blue,Tata,Altroz,Failed,G1,2025-06-27 06:00:34,No,Dark,Foggy,33,No
T100948,KA17AB6478,Car,2025-06-27 06:00:15,3,4,6.33,AUD,Valid,Grey,Hyundai,Civic,Completed,G2,2025-06-27 06:00:17,No,Dark,Sunny,37,No
T100949,KA23AB4901,Truck,2025-06-27 06:00:32,2,3,5.73,AUD,Expired,White,Tata,Figo,Completed,G2,2025-06-27 06:00:37,Yes,Good,Rainy,70,Yes
T100950,KA72AB3714,Bike,2025-06-27 06:00:32,3,4,7.12,AUD,Expired,Grey,Hyundai,Civic,Failed,G1,2025-06-27 06:00:37,No,Glare,Sunny,109,Yes
T100951,KA02AB8493,Bike,2025-06-27 06:00:51,2,2,18.03,AUD,Valid,White,Toyota,Altroz,Retry,G1,2025-06-27 06:00:52,No,Dark,Cloudy,74,Yes
T100952,KA33AB7128,Truck,2025-06-27 06:01:13,1,4,12.47,AUD,Valid,Black,Ford,Altroz,Completed,G3,2025-06-27 06:01:18,No,Blur,Foggy,36,Yes
T100953,KA73AB3916,Car,2025-06-27 06:00:38,1,5,11.34,AUD,Expired,White,Toyota,Civic,Failed,G1,2025-06-27 06:00:39,No,Dark,Rainy,36,No
T100954,KA49AB1218,Truck,2025-06-27 06:00:02,2,5,6.7,AUD,Valid,Black,Hyundai,Altroz,Completed,G2,2025-06-27 06:00:04,No,Glare,Rainy,71,Yes
T100955,KA09AB2097,Bike,2025-06-27 06:00:23,1,4,9.11,AUD,Pending,Red,Honda,ModelX,Completed,G2,2025-06-27 06:00:24,Yes,Glare,Cloudy,105,Yes
T100956,KA19AB4858,Bike,2025-06-27 06:01:57,4,4,7.19,AUD,Expired,Blue,Hyundai,ModelX,Retry,G2,2025-06-27 06:02:01,No,Glare,Cloudy,95,Yes
T100957,KA18AB1299,Truck,2025-06-27 06:00:18,1,2,17.87,AUD,Expired,Black,Honda,ModelX,Retry,G2,2025-06-27 06:00:19,Yes,Good,Foggy,35,Yes
T100958,KA50AB1793,Bike,2025-06-27 06:01:45,4,4,4.34,AUD,Pending,Grey,Tata,i20,Failed,G3,2025-06-27 06:01:46,No,Good,Foggy,26,Yes
T100959,KA92AB6208,Bus,2025-06-27 06:02:34,3,4,7.96,AUD,Valid,Red,Tata,Civic,Completed,G3,2025-06-27 06:02:38,Yes,Glare,Sunny,104,Yes
T100960,KA89AB2347,Truck,2025-06-27 06:00:55,1,5,8.61,AUD,Pending,Blue,Tata,Figo,Completed,G3,2025-06-27 06:00:59,No,Dark,Sunny,95,Yes
T100961,KA56AB9590,SUV,2025-06-27 06:01:23,4,5,6.53,AUD,Expired,White,Toyota,Altroz,Retry,G3,2025-06-27 06:01:28,Yes,Dark,Sunny,117,Yes
T100962,KA67AB4622,SUV,2025-06-27 06:01:30,1,2,9.67,AUD,Expired,Black,Honda,Altroz,Retry,G3,2025-06-27 06:01:34,Yes,Blur,Rainy,64,No
T100963,KA71AB9679,SUV,2025-06-27 06:00:21,4,3,12.84,AUD,Valid,Grey,Hyundai,ModelX,Retry,G3,2025-06-27 06:00:22,Yes,Good,Cloudy,112,No
T100964,KA25AB4840,Bike,2025-06-27 06:01:37,1,2,11.85,AUD,Pending,Red,Tata,Altroz,Failed,G2,2025-06-27 06:01:40,Yes,Dark,Sunny,26,No
T100965,KA79AB4798,Car,2025-06-27 06:00:01,2,3,19.07,AUD,Valid,Blue,Honda,i20,Completed,G2,2025-06-27 06:00:04,Yes,Blur,Foggy,54,No
T100966,KA64AB8195,Truck,2025-06-27 06:00:27,3,4,7.01,AUD,Expired,Blue,Toyota,ModelX,Completed,G2,2025-06-27 06:00:32,Yes,Glare,Rainy,63,No
T100967,KA61AB9150,Truck,2025-06-27 06:01:23,2,2,18.96,AUD,Pending,Blue,Ford,i20,Failed,G1,2025-06-27 06:01:24,No,Good,Foggy,67,Yes
T100968,KA27AB2002,SUV,2025-06-27 06:00:25,3,2,8.43,AUD,Valid,Blue,Tata,Altroz,Completed,G1,2025-06-27 06:00:29,Yes,Good,Sunny,62,Yes
T100969,KA52AB8513,SUV,2025-06-27 06:00:03,1,2,13.0,AUD,Expired,Black,Tata,ModelX,Completed,G1,2025-06-27 06:00:04,Yes,Blur,Sunny,85,Yes
T100970,KA87AB6348,Bus,2025-06-27 06:01:05,3,4,8.01,AUD,Valid,Blue,Ford,Civic,Retry,G3,2025-06-27 06:01:07,No,Blur,Rainy,21,No
T100971,KA19AB7839,Bike,2025-06-27 06:00:20,2,2,19.13,AUD,Pending,Black,Hyundai,Civic,Retry,G3,2025-06-27 06:00:23,Yes,Blur,Sunny,61,No
T100972,KA67AB4157,Truck,2025-06-27 06:02:32,2,4,15.06,AUD,Pending,Grey,Honda,Civic,Failed,G2,2025-06-27 06:02:35,Yes,Glare,Sunny,25,No
T100973,KA49AB6131,SUV,2025-06-27 06:00:04,3,2,16.27,AUD,Valid,Grey,Honda,ModelX,Failed,G3,2025-06-27 06:00:08,Yes,Glare,Sunny,44,Yes
T100974,KA07AB9522,Bike,2025-06-27 06:01:22,1,3,9.95,AUD,Valid,Blue,Toyota,ModelX,Failed,G3,2025-06-27 06:01:25,Yes,Blur,Rainy,99,Yes
T100975,KA80AB6433,Bus,2025-06-27 06:00:46,3,5,16.3,AUD,Pending,Grey,Ford,Civic,Failed,G2,2025-06-27 06:00:51,Yes,Dark,Sunny,85,No
T100976,KA67AB6669,Truck,2025-06-27 06:00:12,3,2,18.91,AUD,Expired,Grey,Hyundai,ModelX,Completed,G2,2025-06-27 06:00:14,No,Glare,Sunny,90,Yes
T100977,KA80AB7662,Bus,2025-06-27 06:01:29,4,4,13.08,AUD,Expired,Red,Hyundai,Altroz,Completed,G3,2025-06-27 06:01:30,Yes,Good,Foggy,88,No
T100978,KA10AB3658,Car,2025-06-27 06:00:15,4,3,16.03,AUD,Valid,Blue,Toyota,Civic,Retry,G1,2025-06-27 06:00:18,No,Glare,Foggy,26,No
T100979,KA77AB7230,Bike,2025-06-27 06:01:37,1,4,16.87,AUD,Pending,White,Hyundai,Civic,Retry,G1,2025-06-27 06:01:42,No,Glare,Rainy,37,No
T100980,KA55AB9834,SUV,2025-06-27 06:00:41,1,2,6.66,AUD,Pending,Blue,Ford,i20,Completed,G3,2025-06-27 06:00:43,No,Good,Sunny,100,Yes
T100981,KA46AB5655,Bus,2025-06-27 06:00:57,1,2,17.76,AUD,Expired,Red,Honda,Figo,Retry,G1,2025-06-27 06:00:58,Yes,Blur,Cloudy,110,No
T100982,KA73AB4903,Car,2025-06-27 06:00:45,4,5,14.16,AUD,Expired,Grey,Tata,ModelX,Completed,G3,2025-06-27 06:00:46,Yes,Good,Rainy,76,Yes
T100983,KA83AB8632,Truck,2025-06-27 06:00:17,2,4,17.69,AUD,Expired,Grey,Honda,i20,Failed,G2,2025-06-27 06:00:22,Yes,Glare,Rainy,58,No
T100984,KA60AB3149,Car,2025-06-27 06:01:04,2,4,9.46,AUD,Expired,Red,Hyundai,ModelX,Failed,G1,2025-06-27 06:01:05,Yes,Glare,Sunny,32,Yes
T100985,KA54AB2320,SUV,2025-06-27 06:01:06,1,5,6.81,AUD,Expired,White,Tata,ModelX,Retry,G2,2025-06-27 06:01:09,No,Glare,Cloudy,100,Yes
T100986,KA82AB3128,Bus,2025-06-27 06:00:53,4,2,8.05,AUD,Pending,Black,Hyundai,ModelX,Completed,G2,2025-06-27 06:00:58,No,Good,Sunny,25,No
T100987,KA07AB6106,Truck,2025-06-27 06:00:23,1,4,3.93,AUD,Valid,Grey,Hyundai,Altroz,Completed,G3,2025-06-27 06:00:26,Yes,Glare,Foggy,101,Yes
T100988,KA54AB4974,Bus,2025-06-27 06:00:49,2,3,5.62,AUD,Valid,White,Toyota,i20,Retry,G3,2025-06-27 06:00:51,Yes,Blur,Foggy,58,Yes
T100989,KA55AB9273,Bus,2025-06-27 06:00:01,1,3,17.89,AUD,Valid,Black,Ford,i20,Retry,G1,2025-06-27 06:00:03,Yes,Blur,Cloudy,97,Yes
T100990,KA57AB2980,SUV,2025-06-27 06:04:56,2,2,9.9,AUD,Expired,Black,Toyota,Civic,Failed,G1,2025-06-27 06:04:59,Yes,Glare,Foggy,43,Yes
T100991,KA52AB6455,Bus,2025-06-27 06:00:16,3,3,19.97,AUD,Pending,Blue,Tata,Civic,Failed,G3,2025-06-27 06:00:21,No,Blur,Rainy,38,No
T100992,KA94AB5587,SUV,2025-06-27 06:01:29,3,2,13.86,AUD,Expired,Blue,Hyundai,i20,Failed,G1,2025-06-27 06:01:33,Yes,Blur,Sunny,43,No
T100993,KA86AB6642,Bike,2025-06-27 06:00:16,2,2,2.7,AUD,Valid,Blue,Toyota,Civic,Failed,G3,2025-06-27 06:00:17,Yes,Glare,Sunny,43,Yes
T100994,KA33AB3578,Bus,2025-06-27 06:00:25,1,4,12.36,AUD,Valid,Grey,Ford,Civic,Completed,G1,2025-06-27 06:00:30,Yes,Glare,Foggy,66,No
T100995,KA18AB5835,Truck,2025-06-27 06:00:09,3,2,6.26,AUD,Pending,Black,Toyota,Figo,Retry,G1,2025-06-27 06:00:13,Yes,Good,Rainy,99,Yes
T100996,KA71AB5366,Bike,2025-06-27 06:01:38,1,2,5.72,AUD,Pending,Red,Honda,ModelX,Retry,G2,2025-06-27 06:01:43,Yes,Dark,Sunny,36,Yes
T100997,KA57AB8165,Car,2025-06-27 06:00:28,4,4,19.93,AUD,Valid,Blue,Hyundai,ModelX,Failed,G1,2025-06-27 06:00:30,Yes,Good,Foggy,65,Yes
T100998,KA69AB3357,Bike,2025-06-27 06:00:44,3,4,2.57,AUD,Pending,Grey,Ford,ModelX,Failed,G1,2025-06-27 06:00:49,No,Good,Foggy,60,No
T100999,KA24AB3196,Car,2025-06-27 06:00:42,4,5,4.98,AUD,Valid,Blue,Hyundai,Altroz,Failed,G1,2025-06-27 06:00:44,No,Dark,Sunny,114,No
